C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R602,R108,00-03-01,2345R,IRT,01/27/2022,23:00:00,REGULAR,5522535,2913492
R602,R108,00-06-00,2345R,IRT,01/27/2022,03:00:00,REGULAR,9445683,1365492
R602,R108,00-06-00,2345R,IRT,01/27/2022,07:00:00,REGULAR,9445720,1365534
R602,R108,00-06-00,2345R,IRT,01/27/2022,11:00:00,REGULAR,9445912,1365670
R602,R108,00-06-00,2345R,IRT,01/27/2022,15:00:00,REGULAR,9446125,1365727
R602,R108,00-06-00,2345R,IRT,01/27/2022,19:00:00,REGULAR,9446547,1365780
R602,R108,00-06-00,2345R,IRT,01/27/2022,23:00:00,REGULAR,9446612,1365799
R602,R108,00-06-01,2345R,IRT,01/27/2022,03:00:00,REGULAR,3582503,241419
R602,R108,00-06-01,2345R,IRT,01/27/2022,07:00:00,REGULAR,3582550,241432
R602,R108,00-06-01,2345R,IRT,01/27/2022,11:00:00,REGULAR,3582891,241482
R602,R108,00-06-01,2345R,IRT,01/27/2022,15:00:00,REGULAR,3583228,241536
R602,R108,00-06-01,2345R,IRT,01/27/2022,19:00:00,REGULAR,3584086,241559
R602,R108,00-06-01,2345R,IRT,01/27/2022,23:00:00,REGULAR,3584255,241582
R604,R108,03-00-00,2345R,IRT,01/27/2022,03:00:00,REGULAR,5718772,3466407
R604,R108,03-00-00,2345R,IRT,01/27/2022,07:00:00,REGULAR,5718790,3466456
R604,R108,03-00-00,2345R,IRT,01/27/2022,11:00:00,REGULAR,5718968,3466926
R604,R108,03-00-00,2345R,IRT,01/27/2022,15:00:00,REGULAR,5719144,3467116
R604,R108,03-00-00,2345R,IRT,01/27/2022,19:00:00,REGULAR,5719482,3467239
R604,R108,03-00-00,2345R,IRT,01/27/2022,23:00:00,REGULAR,5719555,3467303
R604,R108,03-00-01,2345R,IRT,01/27/2022,03:00:00,REGULAR,9573183,2700498
R604,R108,03-00-01,2345R,IRT,01/27/2022,07:00:00,REGULAR,9573194,2700506
R604,R108,03-00-01,2345R,IRT,01/27/2022,11:00:00,REGULAR,9573315,2700637
R604,R108,03-00-01,2345R,IRT,01/27/2022,15:00:00,REGULAR,9573437,2700681
R604,R108,03-00-01,2345R,IRT,01/27/2022,19:00:00,REGULAR,9573672,2700731
R604,R108,03-00-01,2345R,IRT,01/27/2022,23:00:00,REGULAR,9573707,2700745
R604,R108,03-00-02,2345R,IRT,01/27/2022,03:00:00,REGULAR,6685830,2047797
R604,R108,03-00-02,2345R,IRT,01/27/2022,07:00:00,REGULAR,6685836,2047800
R604,R108,03-00-02,2345R,IRT,01/27/2022,11:00:00,REGULAR,6685902,2047881
R604,R108,03-00-02,2345R,IRT,01/27/2022,15:00:00,REGULAR,6685969,2047914
R604,R108,03-00-02,2345R,IRT,01/27/2022,19:00:00,REGULAR,6686175,2047950
R604,R108,03-00-02,2345R,IRT,01/27/2022,23:00:00,REGULAR,6686223,2047961
R604,R108,03-00-03,2345R,IRT,01/27/2022,03:00:00,REGULAR,29417,9593
R604,R108,03-00-03,2345R,IRT,01/27/2022,07:00:00,REGULAR,29425,9600
R604,R108,03-00-03,2345R,IRT,01/27/2022,11:00:00,REGULAR,29526,9653
R604,R108,03-00-03,2345R,IRT,01/27/2022,15:00:00,REGULAR,29595,9675
R604,R108,03-00-03,2345R,IRT,01/27/2022,19:00:00,REGULAR,29778,9712
R604,R108,03-00-03,2345R,IRT,01/27/2022,23:00:00,REGULAR,29809,9719
R604,R108,03-00-04,2345R,IRT,01/27/2022,03:00:00,REGULAR,8026995,2881973
R604,R108,03-00-04,2345R,IRT,01/27/2022,07:00:00,REGULAR,8027012,2881983
R604,R108,03-00-04,2345R,IRT,01/27/2022,11:00:00,REGULAR,8027108,2882058
R604,R108,03-00-04,2345R,IRT,01/27/2022,15:00:00,REGULAR,8027171,2882086
R604,R108,03-00-04,2345R,IRT,01/27/2022,19:00:00,REGULAR,8027302,2882141
R604,R108,03-00-04,2345R,IRT,01/27/2022,23:00:00,REGULAR,8027331,2882155
R604,R108,03-00-05,2345R,IRT,01/27/2022,03:00:00,REGULAR,146509,82343
R604,R108,03-00-05,2345R,IRT,01/27/2022,07:00:00,REGULAR,146522,82367
R604,R108,03-00-05,2345R,IRT,01/27/2022,11:00:00,REGULAR,146736,82568
R604,R108,03-00-05,2345R,IRT,01/27/2022,15:00:00,REGULAR,146933,82655
R604,R108,03-00-05,2345R,IRT,01/27/2022,19:00:00,REGULAR,147323,82773
R604,R108,03-00-05,2345R,IRT,01/27/2022,23:00:00,REGULAR,147417,82821
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,5164863,36917012
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,5164876,36917142
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,5164952,36918136
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,5164995,36918852
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,5165032,36920449
R610,R057,00-03-00,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,5165054,36920779
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,315636,1526019
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,315661,1526076
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,315788,1526531
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,315853,1526911
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,315920,1527821
R610,R057,00-03-01,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,315965,1528016
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,100239,151498
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,100270,151527
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,100453,151665
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,100557,151802
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,100714,152196
R610,R057,00-03-02,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,100782,152283
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,9454571,4035782
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,9454602,4035790
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,9454785,4035848
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,9454949,4035907
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,9455166,4036055
R610,R057,00-03-03,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,9455246,4036089
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,319662,65881
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,319706,65888
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,319918,65912
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,320096,65943
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,320323,66051
R610,R057,00-03-04,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,320417,66066
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1789104,93647
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1789150,93652
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1789416,93696
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1789656,93730
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1789944,93787
R610,R057,00-03-05,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1790053,93803
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,5387854,603367
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,5387903,603379
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,5388168,603421
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,5388391,603454
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,5388677,603518
R610,R057,00-03-06,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,5388759,603537
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1275192,308062
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1275233,308087
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1275446,308148
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1275613,308218
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1275868,308293
R610,R057,00-03-07,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1275947,308332
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,66382,81455
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,66433,81469
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,66633,81511
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,66653,81576
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,66691,81794
R610,R057,00-04-00,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,66719,81827
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,63796,85000
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,63842,85002
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,63966,85032
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,63985,85072
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,64004,85213
R610,R057,00-04-01,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,64012,85243
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,40777,33437
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,40801,33440
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,40901,33449
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,40911,33468
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,40920,33511
R610,R057,00-04-02,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,40930,33520
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,32392,75554
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,32412,75560
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,32451,75585
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,32453,75617
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,32458,75677
R610,R057,00-04-03,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,32463,75707
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,34853,23346
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,34868,23353
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,34898,23362
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,34911,23367
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,34923,23393
R610,R057,00-04-04,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,34931,23399
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,103653,107314
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,103676,107330
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,103769,107391
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,103806,107449
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,103877,107540
R610,R057,00-04-05,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,103911,107574
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,122108,87302
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,122129,87310
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,122233,87348
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,122298,87385
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,122396,87459
R610,R057,00-04-06,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,122423,87483
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1610917,260134
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1610949,260143
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1611111,260184
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1611301,260229
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1611605,260298
R610,R057,00-04-07,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1611704,260330
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,2706824,3229685
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,2706836,3229708
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,2706911,3229789
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,2706991,3229902
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,2707148,3230129
R610,R057,00-04-08,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,2707190,3230202
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,465970,0
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,465971,0
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,465983,0
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,465990,0
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,465997,0
R610,R057,00-05-00,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,466003,0
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,262144,202
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,262144,202
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,262144,204
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,262144,204
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,262144,204
R610,R057,00-05-01,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,262144,204
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,813409,489070
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,813409,489070
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,813435,489079
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,813440,489093
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,813446,489114
R610,R057,00-06-00,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,813446,489118
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,2387568,394416
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,2387570,394418
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,2387599,394442
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,2387614,394465
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,2387624,394550
R610,R057,00-06-01,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,2387632,394565
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1044058,499259
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1044058,499259
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1044089,499268
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1044098,499277
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1044107,499325
R610,R057,00-06-02,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1044110,499327
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1980895,1104201
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1980896,1104201
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1980939,1104220
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1980950,1104231
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1980998,1104281
R610,R057,00-06-03,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1981026,1104305
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1820335,1188117
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1820336,1188123
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1820383,1188153
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1820405,1188183
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1820449,1188289
R610,R057,00-06-04,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1820472,1188318
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,03:00:00,REGULAR,1779999,592249
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,07:00:00,REGULAR,1779999,592249
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,11:00:00,REGULAR,1780045,592256
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,15:00:00,REGULAR,1780063,592265
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,19:00:00,REGULAR,1780112,592319
R610,R057,00-06-05,2345BDNQR,IRT,01/27/2022,23:00:00,REGULAR,1780142,592334
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,18601,12389
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,18603,12390
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,18607,12398
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,18627,12405
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,18648,12412
R612,R057,01-00-00,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,18657,12417
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,639179,207824
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,639181,207825
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,639197,207827
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,639210,207831
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,639233,207836
R612,R057,01-00-01,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,639240,207840
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,27359,10608
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,27366,10608
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,27382,10614
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,27402,10625
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,27446,10642
R612,R057,01-00-02,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,27459,10650
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,67008,29427
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,67022,29427
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,67058,29433
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,67084,29449
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,67138,29476
R612,R057,01-00-03,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,67156,29485
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,893085,531849
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,893093,531852
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,893125,531863
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,893142,531895
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,893175,531951
R612,R057,01-00-04,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,893189,531967
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,1529716,1149586
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,1529726,1149591
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,1529760,1149614
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,1529788,1149650
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,1529848,1149753
R612,R057,01-00-05,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,1529870,1149782
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,1601478,1277328
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,1601485,1277332
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,1601537,1277370
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,1601570,1277424
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,1601650,1277530
R612,R057,01-00-06,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,1601683,1277562
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,1792286,1797346
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,1792310,1797363
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,1792354,1797427
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,1792405,1797499
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,1792496,1797660
R612,R057,01-03-00,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,1792555,1797708
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,2125243,1871541
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,2125248,1871559
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,2125294,1871693
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,2125321,1871791
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,2125388,1871993
R612,R057,01-03-01,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,2125425,1872060
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,1668311,1759128
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,1668315,1759162
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,1668342,1759335
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,1668402,1759497
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,1668516,1759809
R612,R057,01-03-02,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,1668583,1759887
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,2558448,2429334
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,2558461,2429369
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,2558513,2429519
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,2558596,2429642
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,2558769,2429816
R612,R057,01-03-03,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,2558817,2429866
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,2266371,1936701
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,2266385,1936743
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,2266474,1936923
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,2266598,1937032
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,2266808,1937215
R612,R057,01-03-04,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,2266873,1937294
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,3425418,2793935
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,3425443,2793982
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,3425549,2794148
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,3425677,2794272
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,3425917,2794449
R612,R057,01-03-05,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,3425993,2794530
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,03:00:00,REGULAR,3475261,2344995
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,07:00:00,REGULAR,3475281,2345029
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,11:00:00,REGULAR,3475418,2345182
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,15:00:00,REGULAR,3475607,2345290
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,19:00:00,REGULAR,3475915,2345419
R612,R057,01-03-06,BDNQR2345,IRT,01/27/2022,23:00:00,REGULAR,3475995,2345509
